ID,LATITUDE,LONGITUDE
1,40.9468139984181,29.1113459998107
2,41.0084019983536,29.218714999631
3,41.0428199979268,28.6804890000685
4,41.0489869981386,28.9636899997636
5,40.9967306253736,28.7763611709477
6,41.0599969982109,28.8626070004091
7,41.1163110761913,29.0509918988887
8,41.0234509982998,29.0918509998117
9,40.9829459982524,29.1731229998003
10,40.9654799981524,29.1060949996225
11,41.027610998071,28.9550969996408
12,41.0314705628751,29.0869003053969
13,41.1071509983543,28.7587299996713
14,41.1847938558914,28.7414483986092
15,40.995619998006,28.8640460004864
16,40.9331669982489,29.3094169998775
17,41.0655469980047,28.9732870000327
18,41.0467629983455,28.8503059994183
19,41.0115029982163,28.78128399957
20,41.0774349979275,28.7795800001468
21,41.0636259984298,28.9894579996185
22,41.0517419978023,28.7933749998876
23,41.000447445914,28.8976094810558
24,41.0321839977681,28.4520300000551
25,41.0094099986161,28.9487739999634
26,41.0216969983807,29.2307960004393
27,40.8947259979223,29.2739679996536
28,41.0041804490055,28.8002387700626
29,41.0249029979021,28.9400330000654
30,41.0246429984691,28.8303769998642
31,40.9056369983941,29.2638359997567
32,40.9990341995473,28.7929055094116
33,41.0726509985304,28.9558010003102
34,40.9916511790127,28.9059916787162
35,41.0662329982553,28.9958380000664
36,41.1040434107298,28.8592705563045
37,41.0421429984479,28.786636000166
38,40.9248319981952,29.2877580004009
39,40.900041997986,29.1849610000943
40,40.9980159979251,28.6255900001098
41,40.9968749983825,28.8741560003564
42,41.1563519978003,29.0951229995253
43,41.0062999978413,28.8705350004368
44,40.9778713925282,28.7209898269314
45,41.0815449983382,28.9201150001707
46,41.0740139981069,28.9412430000964
47,41.0951289981396,29.0994710005096
48,41.0730379981895,28.9397459997495
49,41.0452309978631,28.9530779999174
50,41.0917955797378,28.9984815285584
51,41.129631058427,29.0425017044291
52,41.0379989985091,28.6498880004806
53,41.0242459578778,28.8721865022238
54,41.0816219985588,28.9403800004505
55,41.1113922612947,28.8098600284014
56,40.9956869981585,29.0851490002954
57,40.9764819982299,29.0995009994249
58,41.0064519982714,28.9400680000299
59,41.0570892552769,28.8043907252772
60,40.9791959985592,29.125193999421
61,41.0151504001226,28.7856980032034
62,41.1427520997714,29.0452412277123
63,41.0500069986159,29.0256109995009
64,41.061321998095,28.867812999849
65,40.927042997815,29.1676969995755
66,41.0411937624004,28.7962472208716
67,41.1185566955638,29.1240034141017
68,41.011227998562,28.7801159996213
69,41.0535769982147,28.6277440005268
70,41.0224989977572,28.977209000124
71,41.0256349985602,28.8571079997381
72,41.0790739982388,28.9008710003308
73,41.010704997732,28.8516120001911
74,41.0641219977344,28.9415009999121
75,41.0731258852211,28.8983101277444
76,41.0041949981173,29.1998639995749
77,41.0274919978613,28.9472780005668
78,41.1403619985486,29.0862569998357
79,41.1337379985425,28.778951000509
80,41.0113573177528,28.9132995384333
81,41.0896199982107,29.0813189997325
82,40.8877579982821,29.2567260000676
83,41.1816789985991,28.6129030003823
84,40.9428099983231,29.1502920003293
85,41.0529639983469,28.8755529996764
86,40.9937862079229,28.7880132936801
87,41.0671027677902,28.900085092417
88,40.861561997776,29.3406700003417
89,41.0206859978505,28.9279549997008
90,40.9891679984401,29.1558919999002
91,40.8813889986011,29.2726629994329
92,41.0045847056045,28.9313080653993
93,41.0541186099086,29.0227251220355
94,41.0036119984999,28.8309160002256
95,41.1276489979301,28.7777629997988
96,40.9259189981947,29.12993300024
97,40.9836459981741,29.1150649996061
98,41.0036419980513,28.6459150000045
99,41.0594442172571,28.9083123854389
100,41.1334123621896,28.8389234454424
101,41.0923592515646,29.041307014039
102,41.0197584547473,29.1556420782596
103,41.1029339981644,28.88318700032
104,41.0621215551376,28.926526743771
105,40.9967283316026,28.8502411017683
106,41.0108429980501,28.8333019994993
107,41.0990131923656,28.8936777728389
108,41.1063829981383,28.8100999995936
109,40.9906009978148,28.7144719995821
110,41.0589289982057,28.8628530004009
111,40.9086549979049,29.1773719999861
112,40.9103549980357,29.1636569995051
113,41.0461519984668,28.6807900004191
114,41.0084789978228,29.1385440000879
115,41.1059724718831,28.8537790584812
116,41.0941230208609,28.9741618740068
117,41.1042067387775,28.7899245231102
118,41.0002194648455,28.9238740604509
119,41.0249897781421,29.084553031591
120,41.0002119983588,29.2221930001772
121,41.0743429985351,28.9571700002407
122,41.1087468068532,28.8721184196951
123,41.0016580340159,28.901939226527
124,41.0154869984926,28.7048529996855
125,40.9066399982312,29.2100969998549
126,41.1033648721395,28.8688662795932
127,40.9206299982688,29.2069159994418
128,41.065551998168,28.7149260002122
129,40.9254859982488,29.2981179999092
130,41.0068349980409,28.9361869996981
131,41.0498829983026,29.0850349999911
132,40.9724679978484,29.2475379994835
133,41.1039759984568,28.8973789996413
134,41.0232829981031,28.7967489996645
135,41.1005161938468,28.8670618458534
136,41.1066987386066,28.8923987881876
137,40.9886869985314,29.064976999646
138,41.0483149982441,28.8613700003847
139,41.0414659979871,28.9076080000757
140,41.0749439983791,28.9021879998094
141,40.8745959980321,29.255058999981
142,41.091597422554,28.8758008050745
143,41.008011997843,29.2419200005227
144,40.997233425864,29.0654267624872
145,41.0502569980657,28.8792709998623
146,41.085326998366,29.0467419996706
147,41.0118601233702,28.9394593261012
148,41.0857815460621,29.0078945529259
149,40.9901123970516,28.8997294640795
150,41.1068004643804,28.8799166600402
151,41.0437819980282,28.9296240005346
152,41.0126963208443,29.1371265894121
153,41.0234074838594,28.6916573098244
154,41.0248705029934,29.1015176829007
155,41.0117353555792,28.8019173032691
156,41.1814649980217,28.7119519999416
157,41.1675999996834,29.056600000276
158,40.9839479986186,29.0394210001994
159,41.0779189982474,28.9172299997496
160,40.9798309983265,28.70669000016
161,41.0144219977849,28.6509860004185
162,41.0401909982292,28.875215000134
163,41.0309981159754,28.5477062548902
164,40.9015079983817,29.1905960004945
165,41.0348159984302,28.9113239999573
166,41.0087797744501,29.147514938834
167,41.0029999979317,28.8347530002782
168,41.1007155612407,28.7902574035544
169,41.0558949977879,28.858067999693
170,40.9284009979291,29.2142630004889
171,41.1589379980631,28.9137959994612
172,41.0311103973611,28.8978373399332
173,41.0044369985535,28.5336170000138
174,41.0577219979909,28.9835499996874
175,41.015320998502,29.1494850000684
176,41.0223289984087,29.0710380005243
177,41.0097809982277,28.657021000382
178,40.9324949980315,29.3257539998679
179,41.0434479978203,28.9229210000096
180,40.9161589982058,29.1695440000544
181,41.0254369982472,29.1932620001049
182,40.976327998397,29.1349799999778
183,40.9769619986024,29.1510070002352
184,40.8875679979307,29.2730099995509
185,41.0524369977802,28.790192000393
186,41.0181663950865,29.1367898250067
187,40.9989139982764,28.930635000365
188,41.0290581848867,28.9440770783224
189,40.9627989984893,29.0938329998143
190,41.0062679978151,29.0408249996589
191,41.0103319978533,28.839188000107
192,41.0251139980515,29.2303759994582
193,40.9946797458522,28.8462153564253
194,40.916956998448,29.1941209995691
195,41.0024139982871,28.8387750000281
196,41.1095169042,28.8680275752494
197,41.000525998179,29.0394240005309
198,41.0092379981258,29.1143439997547
199,41.0486238810004,28.9205149509508
200,40.9981029977739,28.7750850004392
201,41.0288895161011,28.8957968577272
202,41.1717520025122,29.0531382493427
203,41.1030039982312,28.7966029996306
204,40.8897539977599,29.1896059997259
205,40.9391409979478,29.135315000475
206,41.1557116753254,29.0308921567877
207,41.0433149980356,28.8455120002187
208,41.0338989342805,28.9373413492587
209,40.924320998185,29.2217820003587
210,41.0257629983786,28.7733050001303
211,41.0284349984948,28.9408170000216
212,40.9811049981943,29.0773540003655
213,41.0338249983624,28.8645970005037
214,40.8732719985604,29.2733139997995
215,41.0332074689173,28.9423898578542
216,40.9912229979891,29.252712000221
217,40.9909448429848,28.7715490867493
218,40.9920564205256,28.7800020771113
219,41.0947179978444,28.968566000021
220,41.0321549981253,29.1817640003526
221,40.9140099980882,29.2987759998728
222,41.0403460494189,28.9029585835924
223,41.0023569985371,29.0789689997585
224,41.0354799977761,28.7927679996962
225,41.0352383948993,28.7894904969386
226,41.0787109982152,28.2552340001173
227,41.07019599796,28.7284189994546
228,41.0031629980188,29.0851449996408
229,40.9887949983888,29.0429670005296
230,41.0079119978715,29.126010000358
231,41.0052549980452,28.6256940001151
232,41.0162505057915,29.0920980824566
233,41.0220839754735,28.9534481166709
234,41.0401080827043,28.9238577472995
235,41.0435629982945,28.839137999685
236,41.1479299979228,29.0870179996738
237,41.0068629978089,29.210129000534
238,41.0235519984017,28.784324999716
239,40.9810609980679,29.1117929997763
240,41.0330082793972,29.0730037808017
241,40.9950769980313,28.7951150000065
242,41.0383759985989,28.793941000544
243,41.0020599984482,29.1866309997876
244,41.079431997815,28.9274599998665
245,41.0800659978416,28.881437999796
246,41.0915978177829,28.8699976836666
247,41.0857209984929,28.9260119998476
248,40.9377449977736,29.2127679999427
249,41.0608403539132,28.9137840731026
250,40.8983951496091,29.2636918417656
251,40.9921289983174,29.0337739995788
252,41.0027056433504,28.654922656761
253,41.0311309245043,28.7955868852647
254,41.0314289983539,28.8273080005758
255,40.9943825581475,28.7912446979882
256,41.062135998236,29.0658589995108
257,41.0557099980678,28.8677590004227
258,41.0852369978758,28.8991419998806
259,41.0530699981545,28.8028469998967
260,41.0741309982005,28.8886040002363
261,41.0343635519847,28.9002045951515
262,40.9689779985106,29.1229959998588
263,40.9689109984766,29.117408000224
264,41.1227957485234,29.0549697608872
265,40.9968774293288,28.7810330519411
266,41.0008099982095,28.6727539997099
267,41.0574569979118,28.8652570004092
268,41.0176799980547,29.2583540002345
269,41.0283969515641,28.9376769107695
270,41.1327357138469,28.8327437533583
271,40.9921839985757,28.86979099974
272,41.106875997761,28.8697369996683
273,41.0076609986066,28.7920930003364
274,40.9463519978321,29.3014170002604
275,40.9923279977938,28.8808680000706
276,41.0968604916007,28.8611045386246
277,41.0148739985188,28.8964960003525
278,41.0037339980224,28.8417729996216
279,40.8809649979951,29.2807859997526
280,41.0567207694078,28.8984815163273
281,41.0048199978153,28.9597840003577
282,41.0068669980451,28.8414730005321
283,40.9940819982675,28.9245410000958
284,41.0809939981203,28.881801000036
285,41.0423789980987,28.8593619995585
286,40.9893299984969,28.7836029998081
287,41.0405699984701,28.8279280002913
288,41.0496739977922,29.054339000571
289,41.1274252919316,29.0378104732035
290,41.0576359979902,28.9330679998376
291,41.0090475035202,28.9064517549968
292,40.8772669986307,29.2623500001375
293,41.1005666678545,28.9059370003334
294,41.1105945752954,29.040145617629
295,40.964428997733,29.2342619999502
296,41.0690544338929,28.9021635115524
297,40.9191109985524,29.2249969997151
298,41.0067049981994,28.8273109997868
299,41.0757359979539,28.9075450003833
300,41.033351453755,28.7696904706234
301,41.0103102781285,28.7984091537013
302,41.0342749980162,29.1009150000965
303,41.0575112967816,29.0741892738508
304,40.9015619977359,29.1670290005953
305,41.0487239977633,28.9501400001633
306,40.9671628235573,29.0980202304244
307,41.0555119979613,28.7921399997725
308,40.9938709978411,29.141222000065
309,41.0401754495715,28.930472397856
310,41.0869583939199,28.924894204416
311,41.0058149984817,28.8453350004459
312,41.1424609983108,28.7923540000156
313,41.0217139984771,28.9420290004638
314,41.0087954529051,28.6433930474232
315,41.0035899977564,29.0933150001714
316,41.0010976850728,28.8469990866114
317,41.1470068510282,29.0360331198538
318,40.9784555811273,28.7402790076875
319,40.8695049985099,29.3173459998649
320,41.0425702021505,28.6467453461348
321,41.0250435659291,28.9482875964991
322,41.092875126127,29.0321152133121
323,41.0596539985213,28.6755270000268
324,41.0341685481146,28.9294532014409
325,41.1095119978385,28.803061000297
326,41.0073859985665,28.8965150001808
327,41.042584998161,28.8200179996144
328,40.9922612789482,28.7892820329899
329,41.1686391774626,29.0360001857903
330,40.8967579981729,29.2519719994997
331,40.9003209985083,29.2270780001769
332,41.102102997844,28.8642180005351
333,41.0235859986061,29.1845179995472
334,40.9783139977333,29.1420470002394
335,40.9630109979533,29.2395880003887
336,41.0508951040983,28.8040878649884
337,40.9999413031466,28.909803400658
338,41.0406359982632,28.8693680000178
339,41.0218319984394,29.1634909999584
340,41.0053573631799,28.7856961408149
341,41.0259192504743,29.0870594348502
342,41.0032800518407,28.927582810016
343,41.0850461403056,28.9875782216249
344,40.9971780225383,28.8454412600804
345,41.0792829981147,29.0745720001609
346,40.9868369979113,28.7699360004958
347,41.0788160054516,28.9965300019422
348,41.0181159977375,28.6419909997697
349,41.02545400248,28.7982582210764
350,41.0585158060861,28.9234480523382
351,40.9859629982902,29.0481600003541
352,40.9976699979908,28.6355809996137
353,41.0372334630364,28.9158865197177
354,41.0174699982255,28.6487740001549
355,40.9988089980017,29.055673999761
356,41.0163408193124,29.0760475109403
357,41.0247821388674,29.0159276559763
358,40.9635659981821,29.0896449997008
359,41.0412204590119,29.0857453485381
360,41.1120230955555,28.853518771815
361,41.0135219977372,29.0634849995987
362,40.9548209983407,29.1055320002968
363,40.9961189979404,28.7870149998272
364,40.9528309977335,29.0934199999191
365,40.8806089980507,29.2414790002977
366,41.1148431529372,28.8476813564658
367,41.0773159980982,28.9081740004194
368,40.8879709981423,29.2219370003939
369,41.0978427062187,28.879736585431
370,41.0205979984576,28.8581760002355
371,41.1866376220075,28.7623244871977
372,41.0145389981944,28.9288440000947
373,41.0361869981215,28.883228999875
374,41.0735379982388,28.750691000292
375,41.1006571843361,28.912362529683
376,41.0338049977353,29.1097770001745
377,41.011448998414,29.0906829997434
378,41.0750599983943,28.9173540001719
379,41.0796519984299,28.9299769997096
380,41.0235589980431,29.1406339994597
381,40.9884637765239,28.8986450847884
382,40.9588799982784,29.2144249999595
383,40.8597609981312,29.2808760001814
384,41.0096530944828,28.931033275367
385,41.0775159983786,28.9571860004943
386,41.038904998216,28.7800919994533
387,41.1772000001476,28.8894999999849
388,40.8668339979749,29.2990050001413
389,41.0285262547411,28.7750018285461
390,40.9394249986258,29.2801490002921
391,41.058364998139,28.8548120004423
392,41.0525539979685,28.8393630005081
393,40.868914998259,29.290936000326
394,40.9815559980818,28.6722230004921
395,41.0145259979306,28.8546370004565
396,41.0257359979406,29.1590069995392
397,41.1050709978993,28.754155999465
398,41.0792779979157,28.9222040001035
399,41.0008459982955,28.7751439997398
400,41.0883403735605,28.8796357230522
401,41.0263189980875,29.0747339999171
402,41.015752267496,28.9763213021633
403,41.0650259984895,28.915475000182
404,41.0716934049482,28.8851600040984
405,41.0625729979147,28.6719850005141
406,41.0796059981875,28.8888039996826
407,41.0516079979665,28.9764849996976
408,41.0084252293952,28.8870305557929
409,41.0659093238937,28.8931000485461
410,41.0506980039545,29.1068626494231
411,41.0331979984237,29.2236409998075
412,41.1569731416275,29.0227103463818
413,41.0351694641822,29.1039874050566
414,41.0610659986064,28.9298950004475
415,41.0722129977551,29.0719529998676
416,41.0153063688551,28.6557226460422
417,41.0837799978749,28.9122159996825
418,41.0377827943046,28.9038238000323
419,41.0189793113884,29.1741916460588
420,41.011038998057,28.9612820003369
421,41.0426527928731,29.0993628634761
422,41.0279614790601,29.0975630267149
423,41.0825069978629,28.9155779995484
424,41.0123701200747,28.9311302550273
425,41.0293023983582,29.2231682968895
426,41.1291279982989,28.9856809994257
427,41.0162299981754,28.6565430002941
428,41.0498752187535,28.7542408313618
429,41.019421998443,28.6316950001755
430,41.0388544758236,28.9023435943595
431,41.0754879986248,28.6677590001517
432,41.0624969981206,28.8634430001471
433,40.9922479982085,28.6106340003245
434,41.1048229978668,28.7635689994459
435,41.0327063972564,28.6889329591941
436,41.1333989979064,28.7879279999329
437,41.0261001708441,28.7714333053443
438,40.9904009978678,29.1475199995578
439,41.0769028781494,28.9166039059343
440,41.0181729983074,28.9709319999436
441,41.0131700367557,29.0208355048925
442,41.0354299978528,28.8543820003655
443,41.0586265248877,28.9165308313094
444,41.0927579979594,29.0855559996195
445,40.996954998584,28.6457199997865
446,40.9995829983694,28.6491890000881
447,40.9725399984127,29.0954679997003
448,41.0935462189103,28.8947621195882
449,40.8840449984722,29.2307399996204
450,41.001628997947,28.8606880001135
451,41.0651725060386,28.9316004328492
452,41.0530359984043,28.9586289997637
453,41.0188659979798,29.1074360004674
454,41.0832066525523,29.0008942111545
455,41.0158296439485,29.1284776727135
456,40.9764659982365,29.1075139994549
457,41.0675127458995,28.9390876795085
458,41.0040214678902,28.7941795996375
459,41.0998169984105,28.7631390002035
460,41.076653997861,28.9244030000589
461,41.0248179982414,28.9427579999302
462,40.9825848300577,29.2619078004447
463,41.0113589985485,28.6291039996103
464,41.0119314742008,29.0390494574456
465,40.9999719983836,28.8521880003591
466,41.0415679985095,28.903463000258
467,41.0176407603496,28.803069366405
468,41.0746229979223,28.9173529997092
469,40.9176639980561,29.1442369995627
470,41.0674449979938,28.9897130001534
471,41.0333349983331,28.6597899998804
472,41.0758619979616,28.8963760001877
473,40.9445409985273,29.2712890005981
474,40.8786369984491,29.2665139999267
475,41.0824269977519,28.8795920001643
476,41.0692619678311,28.8920354514
477,41.049426998572,28.7838989997744
478,40.9977019984283,28.9139839995342
479,41.0201069983652,28.79745299961
480,41.1017856019255,28.8808338638217
481,40.9690179979532,29.0854869998667
482,41.1106403703335,28.8639308711166
483,40.8707109982046,29.329948999706
484,41.0162762027146,29.0813241880476
485,41.006102997769,28.953195999576
486,40.8492289978306,29.3047109997077
487,41.0443529983051,28.8749360003649
488,41.0192953274025,28.782328435764
489,41.0334210850252,28.893931669821
490,41.0369776787276,28.6693712127246
491,41.0995759982487,28.9936979994399
492,41.063762998191,28.7469220002588
493,41.0694299983738,28.9071610005364
494,41.0029120957636,28.7899778877555
495,41.1793298928657,28.9927696799101
496,41.051461998602,28.9940509994869
497,40.9994099980443,28.8345150003883
